UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE,Cryptocurrency
DAY,1662249600,267,cadli,XRP-USD,28.90823934325103,29.16074501034082,28.78604743863661,29.065624486621047,2022-04-09,Ripple
DAY,1664841600,267,cadli,BCH-USD,10162.993815530304,10675.330574474909,10123.251857188068,10601.376182755152,2022-04-10,Bch
DAY,1664841600,267,cadli,BNB-USD,25091.00253603071,26062.558767097875,25035.17994057288,25904.545324987896,2022-04-10,Bnb
DAY,1664841600,267,cadli,BTC-USD,1716003.9986173196,1785108.9362232948,1707186.6235979658,1778732.6591123743,2022-04-10,Btc
DAY,1664841600,267,cadli,DOGE-USD,5.276781476597321,5.804732139740264,5.251164821442103,5.761634089727199,2022-04-10,Doge
DAY,1664841600,267,cadli,DOT-USD,556.7707281547732,570.8126873197881,555.0487564350484,568.184000616656,2022-04-10,Dot
DAY,1664841600,267,cadli,ETH-USD,115689.21341116582,119576.4144714256,115483.8609826072,119090.10741448322,2022-04-10,Eth
DAY,1664841600,267,cadli,LINK-USD,641.2845213726058,684.6338431844702,641.2845213726058,675.300981124671,2022-04-10,Link
DAY,1664841600,267,cadli,LTC-USD,4736.518632360357,4870.308262485513,4713.467197558359,4832.7585474174,2022-04-10,Ltc
DAY,1664841600,267,cadli,MATIC-USD,69.9973566237751,73.73212457278628,69.9973566237751,73.05291733228941,2022-04-10,Polygon
DAY,1664841600,267,cadli,XRP-USD,40.45789139647629,42.43966383608967,39.682216560881976,41.9890746293492,2022-04-10,Ripple
DAY,1667520000,267,cadli,BCH-USD,10111.544491859697,10890.427187897409,10065.920931843351,10881.18588938356,2022-04-11,Bch
DAY,1667520000,267,cadli,BNB-USD,28815.139578999133,31333.07791451708,28731.35990838096,31003.98657649161,2022-04-11,Bnb
DAY,1667520000,267,cadli,BTC-USD,1766541.36306016,1860951.526249044,1766541.36306016,1848717.955044814,2022-04-11,Btc
DAY,1667520000,267,cadli,DOGE-USD,10.717895962813678,11.267764133913674,10.171642058486782,11.004264508362906,2022-04-11,Doge
DAY,1667520000,267,cadli,DOT-USD,561.3660960413521,620.2920950410246,559.2419612668712,616.6342546133568,2022-04-11,Dot
DAY,1667520000,267,cadli,ETH-USD,133838.2147786757,145768.4005774108,133838.2147786757,143782.29284374474,2022-04-11,Eth
DAY,1667520000,267,cadli,LINK-USD,674.8081401605358,775.8249371600112,670.8046831846294,761.8395491255462,2022-04-11,Link
DAY,1667520000,267,cadli,LTC-USD,5409.720632840396,6108.112171075401,5398.138088792141,5901.612125074148,2022-04-11,Ltc
DAY,1667520000,267,cadli,MATIC-USD,83.15241025423272,104.06459413167184,83.15241025423272,102.10649908810096,2022-04-11,Polygon
DAY,1667520000,267,cadli,XRP-USD,39.75781455302748,44.40718750172443,39.75781455302748,44.14823587869169,2022-04-11,Ripple
DAY,1670112000,267,cadli,BCH-USD,9596.657068464046,9788.868320105665,9596.657068464046,9721.51631044007,2022-04-12,Bch
DAY,1670112000,267,cadli,BNB-USD,25380.62947573118,25593.70296611795,25187.220752492947,25540.80067489116,2022-04-12,Bnb
DAY,1670112000,267,cadli,BTC-USD,1476574.6346260267,1501589.4634124704,1476574.6346260267,1496667.5293863723,2022-04-12,Btc
DAY,1670112000,267,cadli,DOGE-USD,8.755661310287257,9.26972070874714,8.755661310287257,9.14908067083867,2022-04-12,Doge
DAY,1670112000,267,cadli,DOT-USD,480.4859401601408,489.7999852349559,480.22098179704267,488.71581097728375,2022-04-12,Dot
DAY,1670112000,267,cadli,ETH-USD,108525.2676527958,112219.35286111536,108498.36262125504,111974.35689494798,2022-04-12,Eth
DAY,1670112000,267,cadli,LINK-USD,630.8559348613256,654.0897424224661,627.8771545183064,649.2908691427276,2022-04-12,Link
DAY,1670112000,267,cadli,LTC-USD,6681.64977159973,6764.782949964325,6632.776676156999,6736.555690414721,2022-04-12,Ltc
DAY,1670112000,267,cadli,MATIC-USD,79.15384305116363,80.81156729602637,79.07330759859069,80.54657544129516,2022-04-12,Polygon
DAY,1670112000,267,cadli,XRP-USD,34.08290663265957,34.54760146674748,33.99881407893921,34.24849036078234,2022-04-12,Ripple
DAY,1641340800,267,cadli,BCH-USD,37359.05593949613,37822.0297244696,34251.927343755495,34973.3174168367,2022-05-01,Bch
DAY,1641340800,267,cadli,BNB-USD,44322.92007253551,45083.92497643031,40076.2512990289,41435.23864784141,2022-05-01,Bnb
DAY,1641340800,267,cadli,BTC-USD,4009785.9661093466,4107710.034827495,3721521.3570964825,3800465.7949146135,2022-05-01,Btc
DAY,1641340800,267,cadli,DOGE-USD,14.746674868860842,14.994041972778232,13.04938721472739,13.930444443764022,2022-05-01,Doge
DAY,1641340800,267,cadli,DOT-USD,2510.484268544587,2652.433136853781,2197.02538911676,2339.366580684103,2022-05-01,Dot
DAY,1641340800,267,cadli,ETH-USD,331321.3813331009,336215.2117067202,300176.5025829028,309567.3392584681,2022-05-01,Eth
DAY,1641340800,267,cadli,LINK-USD,2050.0869629075305,2395.6066997686285,1972.418027866249,2208.710286321127,2022-05-01,Link
DAY,1641340800,267,cadli,LTC-USD,12812.380633590894,13085.89488759759,11378.322638017022,11838.517197009876,2022-05-01,Ltc
DAY,1641340800,267,cadli,MATIC-USD,207.03618608261743,214.19461599334105,178.12812906443023,190.9886834745653,2022-05-01,Polygon
DAY,1641340800,267,cadli,XRP-USD,72.15820307503738,73.17226531766728,63.10311000594157,67.77707291167735,2022-05-01,Ripple
DAY,1644019200,267,cadli,BCH-USD,26797.51353334966,28771.569296738387,26517.57113828126,28078.38569503666,2022-05-02,Bch
DAY,1644019200,267,cadli,BNB-USD,34955.700755299855,37687.714184323086,34709.25483201608,36207.27553029706,2022-05-02,Bnb
DAY,1644019200,267,cadli,BTC-USD,3635513.5924797314,3665442.450630216,3585737.0426412392,3623510.246713971,2022-05-02,Btc
DAY,1644019200,267,cadli,DOGE-USD,12.939886864078645,13.18273116494254,12.720075178959576,12.893594130180055,2022-05-02,Doge
DAY,1644019200,267,cadli,DOT-USD,1792.98471318959,1949.1012255307512,1778.9956638756971,1869.273205604622,2022-05-02,Dot
DAY,1644019200,267,cadli,ETH-USD,261826.95698386047,267748.9674913352,259318.6463694396,263909.976704797,2022-05-02,Eth
DAY,1644019200,267,cadli,LINK-USD,1533.307168755181,1603.1004164038022,1527.0709046651216,1557.883150639657,2022-05-02,Link
DAY,1644019200,267,cadli,LTC-USD,10616.414591923804,10830.696920364995,10408.617459140549,10659.474466076172,2022-05-02,Ltc
DAY,1644019200,267,cadli,MATIC-USD,148.48287801805105,153.86915144854154,146.97394138338657,150.01599606231625,2022-05-02,Polygon
DAY,1644019200,267,cadli,XRP-USD,57.51300150074202,60.2151181602589,57.09280044442139,58.53136046261266,2022-05-02,Ripple
DAY,1646438400,267,cadli,BCH-USD,25439.66956454146,26706.170375424303,24948.373550142933,25732.826821309907,2022-05-03,Bch
DAY,1646438400,267,cadli,BNB-USD,32739.64747016049,33815.88055385422,32183.237460834625,33637.42128146636,2022-05-03,Bnb
DAY,1646438400,267,cadli,BTC-USD,3428490.1998260543,3532480.2864295365,3381360.637751427,3445129.231042172,2022-05-03,Btc
DAY,1646438400,267,cadli,DOGE-USD,10.757048403118548,11.235183276560038,10.65015702615576,10.930098262616054,2022-05-03,Doge
DAY,1646438400,267,cadli,DOT-USD,1468.2478842766354,1552.4611757144808,1421.715199259945,1514.2304006540162,2022-05-03,Dot
DAY,1646438400,267,cadli,ETH-USD,229674.7357641778,239933.65140698664,226903.2972563582,233125.9837854366,2022-05-03,Eth
DAY,1646438400,267,cadli,LINK-USD,1201.279485235335,1246.2309572563065,1176.4315800918064,1225.971568835289,2022-05-03,Link
DAY,1646438400,267,cadli,LTC-USD,8838.945000122065,9206.0842899593,8722.203076031952,9169.306756786464,2022-05-03,Ltc
DAY,1646438400,267,cadli,MATIC-USD,129.26655648507483,132.49026954157566,126.87269479906377,131.8967296747796,2022-05-03,Polygon
DAY,1646438400,267,cadli,XRP-USD,62.50923706966053,67.25346168973209,61.91285270889758,65.93541263154374,2022-05-03,Ripple
DAY,1649116800,267,cadli,BCH-USD,32930.76752539691,33480.28789448946,31955.546784627084,31955.546784627084,2022-05-04,Bch
DAY,1649116800,267,cadli,BNB-USD,39151.66902742775,40206.23109654118,38856.571150427946,38883.37925447167,2022-05-04,Bnb
DAY,1649116800,267,cadli,BTC-USD,4076822.505194004,4135202.959329451,3978135.976314268,3979709.685372056,2022-05-04,Btc
DAY,1649116800,267,cadli,DOGE-USD,12.99581489894745,15.62270779584578,12.903549767920506,15.102046659928908,2022-05-04,Doge
DAY,1649116800,267,cadli,DOT-USD,2001.1137387473789,2020.3203601502048,1898.2434034753016,1904.3694461088385,2022-05-04,Dot
DAY,1649116800,267,cadli,ETH-USD,307943.5942892173,311820.9016274012,297520.37384015776,298020.1999511555,2022-05-04,Eth
DAY,1649116800,267,cadli,LINK-USD,1530.566975661169,1543.463646564444,1459.0013594029183,1464.778843744054,2022-05-04,Link
DAY,1649116800,267,cadli,LTC-USD,10911.441098943113,11133.669307131324,10730.30110628013,10733.691067217203,2022-05-04,Ltc
DAY,1649116800,267,cadli,MATIC-USD,144.1671261287074,146.45049146545142,138.97231866246355,139.32422869738076,2022-05-04,Polygon
DAY,1649116800,267,cadli,XRP-USD,72.3753775596524,73.2137927840137,71.38847936978428,71.54371416697474,2022-05-04,Ripple
DAY,1651708800,267,cadli,BCH-USD,26224.63107410051,26939.15027539972,23903.160735620844,24274.57235738754,2022-05-05,Bch
DAY,1651708800,267,cadli,BNB-USD,35196.9498063322,36123.84997875378,32498.458211215977,33080.019736572154,2022-05-05,Bnb
DAY,1651708800,267,cadli,BTC-USD,3470501.2220408614,3510764.180355917,3123490.948394371,3197994.910560604,2022-05-05,Btc
DAY,1651708800,267,cadli,DOGE-USD,11.9094620712674,12.095647727755807,11.085483459885678,11.227298149514557,2022-05-05,Doge
DAY,1651708800,267,cadli,DOT-USD,1427.7762999578413,1436.2993216838806,1234.6677155610737,1275.2550068985822,2022-05-05,Dot
DAY,1651708800,267,cadli,ETH-USD,257130.895128162,260866.66342773597,235923.9749361825,240399.63395838317,2022-05-05,Eth
DAY,1651708800,267,cadli,LINK-USD,1067.193201193715,1073.1256865009684,935.8976672300608,955.1053470791592,2022-05-05,Link
DAY,1651708800,267,cadli,LTC-USD,9292.829754999908,9339.472282486924,8321.089695757411,8468.976443616333,2022-05-05,Ltc
DAY,1651708800,267,cadli,MATIC-USD,102.53335873877828,103.74709564964542,90.38787800586074,93.1016730921704,2022-05-05,Polygon
DAY,1651708800,267,cadli,XRP-USD,56.67592777285368,57.38883553736336,51.20769362262446,52.48673676133696,2022-05-05,Ripple
DAY,1654387200,267,cadli,BCH-USD,16498.048245712118,16661.875936182707,15642.858986894353,15728.920424858186,2022-05-06,Bch
DAY,1654387200,267,cadli,BNB-USD,26327.19100965921,26413.27272910261,25780.271517537272,26127.01487644788,2022-05-06,Bnb
DAY,1654387200,267,cadli,BTC-USD,2609958.015144021,2637735.3046548385,2583093.397868017,2614742.922734688,2022-05-06,Btc
DAY,1654387200,267,cadli,DOGE-USD,7.158107883291724,7.198514535877066,7.053581605091309,7.0940149312032,2022-05-06,Doge
DAY,1654387200,267,cadli,DOT-USD,825.44770922951,834.5736916981334,809.458895686855,817.2569774492974,2022-05-06,Dot
DAY,1654387200,267,cadli,ETH-USD,157698.30442418015,159819.4223097325,155109.63651009573,157830.05698518132,2022-05-06,Eth
DAY,1654387200,267,cadli,LINK-USD,647.3372364556076,681.1149795221047,634.6821898052283,668.2931081624648,2022-05-06,Link
DAY,1654387200,267,cadli,LTC-USD,5572.793570415387,5578.935218291362,5397.500191345402,5521.528188542176,2022-05-06,Ltc
DAY,1654387200,267,cadli,MATIC-USD,52.0898083496438,53.00852755100824,51.1105302046662,52.265496145528616,2022-05-06,Polygon
DAY,1654387200,267,cadli,XRP-USD,34.39087896026016,34.977827567493414,34.1745552653184,34.642145093652545,2022-05-06,Ripple
DAY,1656979200,267,cadli,BCH-USD,9446.337664959705,9469.281352405344,8911.936350266446,9100.107350351993,2022-05-07,Bch
DAY,1656979200,267,cadli,BNB-USD,20215.74910001274,20649.494793001977,19489.62720202296,20156.44249270288,2022-05-07,Bnb
DAY,1656979200,267,cadli,BTC-USD,1766796.4432511053,1808651.2841787245,1688122.3459560396,1764151.345785985,2022-05-07,Btc
DAY,1656979200,267,cadli,DOGE-USD,6.057668471125134,6.107165960145379,5.734701745855114,5.8738970529661785,2022-05-07,Doge
DAY,1656979200,267,cadli,DOT-USD,625.9180086488408,629.1733325285422,581.1550754220763,598.0997702182899,2022-05-07,Dot
DAY,1656979200,267,cadli,ETH-USD,100502.6421370927,102097.84390812708,94358.41931744924,99062.07994488704,2022-05-07,Eth
DAY,1656979200,267,cadli,LINK-USD,562.1057659038909,572.2035007452928,530.0370062579057,551.4233107721902,2022-05-07,Link
DAY,1656979200,267,cadli,LTC-USD,4562.148869808734,4575.859942279479,4194.754000679965,4343.247292440983,2022-05-07,Ltc
DAY,1656979200,267,cadli,MATIC-USD,42.94853890275599,46.7001533430058,42.48093184928018,44.81399030965103,2022-05-07,Polygon
DAY,1656979200,267,cadli,XRP-USD,28.734858989857425,28.838569417466243,27.435306687933263,28.43867689385357,2022-05-07,Ripple
DAY,1659657600,267,cadli,BCH-USD,11823.777642699628,12424.770981541827,11794.671742292196,12418.982611719894,2022-05-08,Bch
DAY,1659657600,267,cadli,BNB-USD,27272.3187435629,28092.93371165999,26964.176335666165,27618.03691131044,2022-05-08,Bnb
DAY,1659657600,267,cadli,BTC-USD,1977879.1933494268,2050025.089415765,1973790.0329406303,2037729.1377750817,2022-05-08,Btc
DAY,1659657600,267,cadli,DOGE-USD,5.897185304405959,6.14960900735817,5.894554479467949,6.1090422746073445,2022-05-08,Doge
DAY,1659657600,267,cadli,DOT-USD,708.7267546503139,771.4297411679972,707.1939080056296,770.0884564319039,2022-05-08,Dot
DAY,1659657600,267,cadli,ETH-USD,140552.90175302103,152140.4003732648,140408.4791171541,151788.31098225547,2022-05-08,Eth
DAY,1659657600,267,cadli,LINK-USD,644.3758913030399,690.60750262588,643.3515626510249,689.2241837255818,2022-05-08,Link
DAY,1659657600,267,cadli,LTC-USD,5217.713652450177,5465.999038578872,5214.335528110176,5462.775065177708,2022-05-08,Ltc
DAY,1659657600,267,cadli,MATIC-USD,78.24630645213867,81.98550124859531,78.04212734456446,81.2595690919012,2022-05-08,Polygon
DAY,1659657600,267,cadli,XRP-USD,32.59237525501402,33.11337789994096,32.265468447814534,32.97861347900272,2022-05-08,Ripple
DAY,1662336000,267,cadli,BCH-USD,10348.748515290545,11043.405003644832,10244.3459645497,10993.397639816694,2022-05-09,Bch
DAY,1662336000,267,cadli,BNB-USD,24393.088678064025,24584.636966684047,23910.13202944226,24205.71539627058,2022-05-09,Bnb
DAY,1662336000,267,cadli,BTC-USD,1748446.9705234913,1752893.0524467882,1718814.2316486642,1730428.864013897,2022-05-09,Btc
DAY,1662336000,267,cadli,DOGE-USD,5.531671230501546,5.572547475766348,5.341954428085145,5.487569928155751,2022-05-09,Doge
DAY,1662336000,267,cadli,DOT-USD,644.759371150052,666.7483458555973,636.3899709347165,644.2709352370797,2022-05-09,Dot
DAY,1662336000,267,cadli,ETH-USD,138022.14324657602,142150.7645865169,136315.04005348968,141370.10780407357,2022-05-09,Eth
DAY,1662336000,267,cadli,LINK-USD,625.8623521410959,647.5626363975655,621.5117757010563,644.859577901076,2022-05-09,Link
DAY,1662336000,267,cadli,LTC-USD,5325.315878542275,5384.641231056886,5187.400636647512,5277.975556741605,2022-05-09,Ltc
DAY,1662336000,267,cadli,MATIC-USD,78.29642780440925,78.90741898152717,75.42935666772185,77.12656228359634,2022-05-09,Polygon
DAY,1662336000,267,cadli,XRP-USD,29.065624486621047,29.205831225532226,28.285663503623045,29.172599653779468,2022-05-09,Ripple
DAY,1664928000,267,cadli,BCH-USD,10601.376182755152,10802.335070475076,10421.026068841044,10677.933247048855,2022-05-10,Bch
DAY,1664928000,267,cadli,BNB-USD,25904.545324987896,25908.72244876275,25317.04797852367,25713.310653787285,2022-05-10,Bnb
DAY,1664928000,267,cadli,BTC-USD,1778732.6591123743,1779069.3322534245,1728676.5693924022,1762783.0809248271,2022-05-10,Btc
DAY,1664928000,267,cadli,DOGE-USD,5.761634089727199,5.832900063528402,5.504106561665195,5.668178665829374,2022-05-10,Doge
DAY,1664928000,267,cadli,DOT-USD,568.184000616656,568.7731105509353,549.4593384263011,562.5758688406852,2022-05-10,Dot
DAY,1664928000,267,cadli,ETH-USD,119090.10741448322,119200.31949051018,115270.99632524804,118256.56333059254,2022-05-10,Eth
DAY,1664928000,267,cadli,LINK-USD,675.300981124671,694.1983836180115,663.9003728783375,688.5303413861856,2022-05-10,Link
DAY,1664928000,267,cadli,LTC-USD,4832.7585474174,4833.3953968543865,4666.414879559496,4775.6354733965845,2022-05-10,Ltc
DAY,1664928000,267,cadli,MATIC-USD,73.05291733228941,75.18183822259144,71.84190973550568,74.44442546478636,2022-05-10,Polygon
DAY,1664928000,267,cadli,XRP-USD,41.9890746293492,43.84456622909167,41.32738752058558,42.798434930027895,2022-05-10,Ripple
DAY,1667606400,267,cadli,BCH-USD,10881.18588938356,10999.168000300482,10716.546143471414,10821.181774720058,2022-05-11,Bch
DAY,1667606400,267,cadli,BNB-USD,31003.98657649161,31544.86842225533,30303.631427275737,30534.688448713983,2022-05-11,Bnb
DAY,1667606400,267,cadli,BTC-USD,1848717.955044814,1876641.04343148,1843979.7320966483,1862302.481726723,2022-05-11,Btc
DAY,1667606400,267,cadli,DOGE-USD,11.004264508362906,11.835182948724585,10.715425365805045,10.878021432126664,2022-05-11,Doge
DAY,1667606400,267,cadli,DOT-USD,616.6342546133568,632.9232681422496,608.1641480157344,614.1172740379255,2022-05-11,Dot
DAY,1667606400,267,cadli,ETH-USD,143782.29284374474,145411.49747800067,141989.92924607475,142263.60673975735,2022-05-11,Eth
DAY,1667606400,267,cadli,LINK-USD,761.8395491255462,785.1186919287716,749.745104916931,757.5082244060624,2022-05-11,Link
DAY,1667606400,267,cadli,LTC-USD,5901.612125074148,6269.492810150008,5865.96242498643,6055.976228586008,2022-05-11,Ltc
DAY,1667606400,267,cadli,MATIC-USD,102.10649908810096,111.78178178385136,101.0418906439607,103.57414392971744,2022-05-11,Polygon
DAY,1667606400,267,cadli,XRP-USD,44.14823587869169,44.41952584994946,42.865981937277176,43.07778620916413,2022-05-11,Ripple
DAY,1670198400,267,cadli,BCH-USD,9721.51631044007,10216.573403594171,9602.827767406732,9667.27815102208,2022-05-12,Bch
DAY,1670198400,267,cadli,BNB-USD,25540.80067489116,25967.54840022904,25046.230274259386,25208.9308998812,2022-05-12,Bnb
DAY,1670198400,267,cadli,BTC-USD,1496667.5293863723,1518140.4753322024,1476846.1165857387,1483590.125467884,2022-05-12,Btc
DAY,1670198400,267,cadli,DOGE-USD,9.14908067083867,9.75046035023306,8.75368390450922,8.918949528082292,2022-05-12,Doge
DAY,1670198400,267,cadli,DOT-USD,488.71581097728375,500.7574638254692,476.3130501550447,479.3087955343225,2022-05-12,Dot
DAY,1670198400,267,cadli,ETH-USD,111974.35689494798,113766.70709560016,109237.27817844896,110164.05118935724,2022-05-12,Eth
DAY,1670198400,267,cadli,LINK-USD,649.2908691427276,663.5763013908996,625.1783599008639,635.1987650292288,2022-05-12,Link
DAY,1670198400,267,cadli,LTC-USD,6736.555690414721,7360.862261475377,6716.134715845712,7005.658994909412,2022-05-12,Ltc
DAY,1670198400,267,cadli,MATIC-USD,80.54657544129516,82.64499481289644,78.78832449856391,79.72369060382901,2022-05-12,Polygon
DAY,1670198400,267,cadli,XRP-USD,34.24849036078234,34.58989756016956,33.568082841779216,34.15128574280268,2022-05-12,Ripple
DAY,1641427200,267,cadli,BCH-USD,34973.3174168367,35200.97558962933,33948.06678353181,34995.75224567067,2022-06-01,Bch
DAY,1641427200,267,cadli,BNB-USD,41435.23864784141,42062.189020044,40157.66168297297,41332.9618056253,2022-06-01,Bnb
DAY,1641427200,267,cadli,BTC-USD,3800465.7949146135,3830146.73118838,3720500.834894157,3771414.54881687,2022-06-01,Btc
DAY,1641427200,267,cadli,DOGE-USD,13.930444443764022,14.18407576165252,13.50404325509906,14.022067615439704,2022-06-01,Doge
DAY,1641427200,267,cadli,DOT-USD,2339.366580684103,2391.6671937295478,2233.5713753033083,2337.7895058970435,2022-06-01,Dot
DAY,1641427200,267,cadli,ETH-USD,309567.3392584681,310366.8307819467,289326.9936530698,298220.70160922484,2022-06-01,Eth
DAY,1641427200,267,cadli,LINK-USD,2208.710286321127,2271.072220247304,2042.681388898059,2223.0042110605877,2022-06-01,Link
DAY,1641427200,267,cadli,LTC-USD,11838.517197009876,12056.365036713303,11590.393452116929,11898.374002601688,2022-06-01,Ltc
DAY,1641427200,267,cadli,MATIC-USD,190.9886834745653,200.25663906798312,181.2295763871206,197.09472368294232,2022-06-01,Polygon
DAY,1641427200,267,cadli,XRP-USD,67.77707291167735,69.31764361685619,64.95232061206568,68.42052822884784,2022-06-01,Ripple
DAY,1644105600,267,cadli,BCH-USD,28078.38569503666,28744.365546885296,27518.889307877216,28442.34306425175,2022-06-02,Bch
DAY,1644105600,267,cadli,BNB-USD,36207.27553029706,36871.73245954142,35667.781770052214,36755.224759487,2022-06-02,Bnb
DAY,1644105600,267,cadli,BTC-USD,3623510.246713971,3726186.0909204185,3605300.807590391,3710079.511969128,2022-06-02,Btc
DAY,1644105600,267,cadli,DOGE-USD,12.893594130180055,13.619397890029363,12.722317694387549,13.50038961737434,2022-06-02,Doge
DAY,1644105600,267,cadli,DOT-USD,1869.273205604622,1918.9508371695815,1831.1207887594023,1918.3730398941948,2022-06-02,Dot
DAY,1644105600,267,cadli,ETH-USD,263909.976704797,268793.58501683536,259092.55849757305,267572.0304385541,2022-06-02,Eth
DAY,1644105600,267,cadli,LINK-USD,1557.883150639657,1591.437297574874,1513.3592725583562,1583.0350464186915,2022-06-02,Link
DAY,1644105600,267,cadli,LTC-USD,10659.474466076172,11183.604193589705,10597.3865815242,11167.455844173555,2022-06-02,Ltc
DAY,1644105600,267,cadli,MATIC-USD,150.01599606231625,153.68887321604774,146.52544443755392,152.4243087618793,2022-06-02,Polygon
DAY,1644105600,267,cadli,XRP-USD,58.53136046261266,60.33335359954277,58.19328121645622,60.01859684029863,2022-06-02,Ripple
DAY,1646524800,267,cadli,BCH-USD,25732.826821309907,25885.31459185741,24638.899713894487,24647.582120694384,2022-06-03,Bch
DAY,1646524800,267,cadli,BNB-USD,33637.42128146636,33825.518673406594,32611.64461299509,32785.18719720781,2022-06-03,Bnb
DAY,1646524800,267,cadli,BTC-USD,3445129.231042172,3466164.368062215,3335627.4199782754,3358720.8401300004,2022-06-03,Btc
DAY,1646524800,267,cadli,DOGE-USD,10.930098262616054,10.972964903734855,10.484351400755152,10.548273790157396,2022-06-03,Doge
DAY,1646524800,267,cadli,DOT-USD,1514.2304006540162,1536.0148209986528,1447.8497989651305,1485.039531641489,2022-06-03,Dot
DAY,1646524800,267,cadli,ETH-USD,233125.9837854366,233800.5787129333,222465.3417874464,223072.98458998243,2022-06-03,Eth
DAY,1646524800,267,cadli,LINK-USD,1225.971568835289,1232.4031803821322,1161.375522454608,1164.5825234797876,2022-06-03,Link
DAY,1646524800,267,cadli,LTC-USD,9169.306756786464,9245.208398170314,8826.474757243013,8836.554692140098,2022-06-03,Ltc
DAY,1646524800,267,cadli,MATIC-USD,131.8967296747796,132.68535321642463,125.2034842439122,125.4277870095239,2022-06-03,Polygon
DAY,1646524800,267,cadli,XRP-USD,65.93541263154374,66.40498786454138,63.2194457532277,63.39627185857236,2022-06-03,Ripple
DAY,1649203200,267,cadli,BCH-USD,31955.546784627084,32131.439182528426,28876.240277918943,28985.965763198583,2022-06-04,Bch
DAY,1649203200,267,cadli,BNB-USD,38883.37925447167,38883.37925447167,36601.18453280052,36739.98345099242,2022-06-04,Bnb
DAY,1649203200,267,cadli,BTC-USD,3979709.685372056,4001736.112490933,3772952.419017321,3776247.8255310543,2022-06-04,Btc
DAY,1649203200,267,cadli,DOGE-USD,15.102046659928908,15.213542802091087,12.485964280430272,12.542663502884327,2022-06-04,Doge
DAY,1649203200,267,cadli,DOT-USD,1904.3694461088385,1904.3694461088385,1725.6691241690469,1735.3624217178815,2022-06-04,Dot
DAY,1649203200,267,cadli,ETH-USD,298020.1999511555,298020.1999511555,276805.453485081,277213.8131951703,2022-06-04,Eth
DAY,1649203200,267,cadli,LINK-USD,1464.778843744054,1464.9387395879924,1342.4021709097417,1348.0077272820502,2022-06-04,Link
DAY,1649203200,267,cadli,LTC-USD,10733.691067217203,10757.307213220243,9758.972637276847,9770.900871631857,2022-06-04,Ltc
DAY,1649203200,267,cadli,MATIC-USD,139.32422869738076,139.32666213062726,127.16656583975764,127.48674545442454,2022-06-04,Polygon
DAY,1649203200,267,cadli,XRP-USD,71.54371416697474,71.62745563433548,66.47242298206577,66.53113223011218,2022-06-04,Ripple
DAY,1651795200,267,cadli,BCH-USD,24274.57235738754,24826.2111452676,23319.337321543248,24034.989130299116,2022-06-05,Bch
DAY,1651795200,267,cadli,BNB-USD,33080.019736572154,33499.66230322883,32456.043822930587,33142.36908744741,2022-06-05,Bnb
DAY,1651795200,267,cadli,BTC-USD,3197994.910560604,3236356.9948806264,3093634.3704761644,3148424.2183369086,2022-06-05,Btc
DAY,1651795200,267,cadli,DOGE-USD,11.227298149514557,11.527535389350398,10.842548444141864,11.18374471044021,2022-06-05,Doge
DAY,1651795200,267,cadli,DOT-USD,1275.2550068985822,1282.160446875156,1214.5614269040252,1252.7238476858545,2022-06-05,Dot
DAY,1651795200,267,cadli,ETH-USD,240399.63395838317,244580.8608090625,230903.84162145643,235422.6121819986,2022-06-05,Eth
DAY,1651795200,267,cadli,LINK-USD,955.1053470791592,963.5999740720432,911.1954507795274,943.743108225648,2022-06-05,Link
DAY,1651795200,267,cadli,LTC-USD,8468.976443616333,8599.71580227564,8169.302282276755,8456.101664784244,2022-06-05,Ltc
DAY,1651795200,267,cadli,MATIC-USD,93.1016730921704,94.08036293873816,88.7193482025231,91.20017328967174,2022-06-05,Polygon
DAY,1651795200,267,cadli,XRP-USD,52.48673676133696,53.87057123522598,51.63316615442436,52.82763240857754,2022-06-05,Ripple
DAY,1654473600,267,cadli,BCH-USD,15728.920424858186,16855.43114718413,15680.448354512975,16234.335027683652,2022-06-06,Bch
DAY,1654473600,267,cadli,BNB-USD,26127.01487644788,27277.17378572405,25257.903204249425,25778.74403848532,2022-06-06,Bnb
DAY,1654473600,267,cadli,BTC-USD,2614742.922734688,2777805.474488053,2610928.540658964,2741717.8300001104,2022-06-06,Btc
DAY,1654473600,267,cadli,DOGE-USD,7.0940149312032,7.45162643604398,7.078057962343672,7.213744228191321,2022-06-06,Doge
DAY,1654473600,267,cadli,DOT-USD,817.2569774492974,867.2177822873206,814.9942581227788,830.3441532081372,2022-06-06,Dot
DAY,1654473600,267,cadli,ETH-USD,157830.05698518132,168801.5368539237,157644.52676490622,162531.8030633125,2022-06-06,Eth
DAY,1654473600,267,cadli,LINK-USD,668.2931081624648,713.5880143980957,667.095536419397,696.8814831002979,2022-06-06,Link
DAY,1654473600,267,cadli,LTC-USD,5521.528188542176,5806.637661748759,5503.192535872205,5633.484509916108,2022-06-06,Ltc
DAY,1654473600,267,cadli,MATIC-USD,52.265496145528616,57.24819597305404,52.139078563929,55.296315045766505,2022-06-06,Polygon
DAY,1654473600,267,cadli,XRP-USD,34.642145093652545,35.741844592070485,34.530333859668474,35.22216445494416,2022-06-06,Ripple
