coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-07-26 11:00:00,0.8251,0.8267,0.8216,0.8239,2249217.45,1852255.77
ADA,2025-07-26 12:00:00,0.8239,0.8284,0.8217,0.8279,1364169.55,1126372.98
ADA,2025-07-26 13:00:00,0.8279,0.8325,0.8262,0.8301,1953243.74,1620202.44
ADA,2025-07-26 14:00:00,0.8301,0.8349,0.8265,0.8284,2704768.1,2246837.93
ADA,2025-07-26 15:00:00,0.8284,0.8331,0.8265,0.833,3346367.04,2777565.63
ADA,2025-07-26 16:00:00,0.833,0.8388,0.8311,0.8348,2351263.79,1963089.09
ADA,2025-07-26 17:00:00,0.8348,0.8348,0.8257,0.8272,1308324.58,1085095.42
ADA,2025-07-26 18:00:00,0.8272,0.8298,0.8223,0.8283,2651624.32,2188979.14
ADA,2025-07-26 19:00:00,0.8283,0.8305,0.8254,0.8295,1431129.44,1184772.99
ADA,2025-07-26 20:00:00,0.8295,0.8295,0.8237,0.8256,1345842.42,1111362.71
ADA,2025-07-26 21:00:00,0.8256,0.8298,0.8238,0.8292,859183.15,709899.04
ADA,2025-07-26 22:00:00,0.8292,0.8325,0.8239,0.8242,1823759.81,1512007.35
ADA,2025-07-26 23:00:00,0.8242,0.8249,0.819,0.82,2210634.94,1816040.04
ADA,2025-07-27 00:00:00,0.82,0.8238,0.8176,0.8233,958973.49,786814.93
ADA,2025-07-27 01:00:00,0.8233,0.8293,0.8214,0.8259,870404.53,719888.95
ADA,2025-07-27 02:00:00,0.8259,0.8321,0.8239,0.8303,2429642.84,2014086.16
ADA,2025-07-27 03:00:00,0.8303,0.8319,0.8266,0.829,2235666.47,1853730.8
ADA,2025-07-27 04:00:00,0.829,0.8341,0.8265,0.8334,1981242.54,1643961.95
ADA,2025-07-27 05:00:00,0.8334,0.8395,0.8325,0.8349,2126761.4,1778029.24
ADA,2025-07-27 06:00:00,0.8349,0.8349,0.8277,0.8283,768173.13,638422.63
ADA,2025-07-27 07:00:00,0.8283,0.8289,0.8226,0.8239,852385.29,703935.34
ADA,2025-07-27 08:00:00,0.8239,0.8247,0.8175,0.8202,2444622.68,2001749.87
ADA,2025-07-27 09:00:00,0.8202,0.821,0.8147,0.8162,1829183.38,1495464.44
ADA,2025-07-27 10:00:00,0.8162,0.832,0.8159,0.8295,1657154.49,1367990.88
ADA,2025-07-27 11:00:00,0.8295,0.8313,0.8227,0.8237,1819451.67,1503347.52
ADA,2025-07-27 12:00:00,0.8237,0.8279,0.8182,0.8273,1805172.7,1485524.44
ADA,2025-07-27 13:00:00,0.8273,0.8302,0.8187,0.8192,1757288.27,1447662.07
ADA,2025-07-27 14:00:00,0.8192,0.8241,0.8155,0.819,2032485.67,1666376.94
ADA,2025-07-27 15:00:00,0.819,0.8223,0.815,0.8219,1728047.75,1414239.88
ADA,2025-07-27 16:00:00,0.8219,0.8339,0.8219,0.8249,2529854.0,2096170.71
ADA,2025-07-27 17:00:00,0.8249,0.8274,0.82,0.827,1853700.14,1527717.49
ADA,2025-07-27 18:00:00,0.827,0.83,0.826,0.8283,2134028.49,1767673.25
ADA,2025-07-27 19:00:00,0.8283,0.8296,0.8235,0.8251,1173549.05,969244.16
ADA,2025-07-27 20:00:00,0.8251,0.8311,0.825,0.827,1993157.73,1652083.79
ADA,2025-07-27 21:00:00,0.827,0.8319,0.8259,0.8318,1264184.56,1047661.9
